StopID,StopDesc,Nearest_In,x,y,Bench,Shelter,routes,Direction,Pole_Locat,Sidewalk,Trans_P,landmarks,trashcans,LATITUDE,LONGITUDE
"14140",Lawyers Rd & Danbrooke Park Dr,DANBROOKE PARK & DANBROOKE PARK,149731.39999999999,52505.30000000000,,,40x,outbound,forward facing edge of pavement,,,,0.00000000000,35.18098300000,-80.68241900000
"14150",Lawyers Rd & Danbrooke Park Dr,DANBROOKE PARK & OLD OAK,149743.29999999999,52499.40000000000,,,40x,inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.18082700000,-80.68201700000
"14160",Lawyers Rd & Golden Spike Dr,ENGINEER & GOLDEN SPIKE,149967.60000000001,52414.20000000000,,,40x,outbound,forward facing edge of pavement,,,,0.00000000000,35.17859000000,-80.67446400000
"14170",Lawyers Rd & Lawyers Station D,ENGINEER & GOLDEN SPIKE,149969.10000000001,52415.50000000000,,,40x,inbound,forward facing edge of pavement,,,,0.00000000000,35.17862600000,-80.67441400000
"14180",Lawyers Rd & Wooden Rail Ln,ATCHINSON & WOODEN RAIL,150105.60000000001,52384.20000000000,,,40x,outbound,forward facing edge of pavement,,,,0.00000000000,35.17783000000,-80.66982900000
"14190",Lawyers Rd & Wooden Rail Ln,ATCHINSON & WOODEN RAIL,150108.29999999999,52385.80000000000,,,40x,inbound,rear facing edge of pavement,,,,0.00000000000,35.17787500000,-80.66974000000
"14205",Lawyers Rd & Evans Rd,NELSON & MATTHEWS-MINT HILL,150373.10000000001,52320.60000000000,,,40x,outbound,forward facing edge of pavement,,,,0.00000000000,35.17620800000,-80.66084300000
"14210",Lawyers Rd & Hwy 51,NELSON & MATTHEWS-MINT HILL,150468.29999999999,52240.10000000000,,,40x,outbound,rear facing back of curb,,,,0.00000000000,35.17403800000,-80.65761200000
"14220",Lawyers Rd & Hwy 51,NELSON & MATTHEWS-MINT HILL,150471.79999999999,52239.30000000000,,,40x,inbound,forward facing back of curb,,,,0.00000000000,35.17401800000,-80.65749500000
"14240",Lawyers Rd & Old Lawyers Rd,OLD LAWYERS & IDLEWILD,148545.70000000001,53236.90000000000,Bench,,"3, 40x",outbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.20052400000,-80.72252000000
"14335",Little Rock Rd & Tuckaseegee R,TUCKASEEGEE & BUSINESS CENTER,142167.20000000001,54982.30000000000,Bench,,"8",outbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.24524500000,-80.93713800000
"14340",Little Rock Rd & I-85,QUEEN CITY & I85XLITTLE ROCK RD,142139.70000000001,54908.90000000000,Bench,,"8",outbound,forward facing back of curb,,,,1.00000000000,35.24321200000,-80.93801200000
"14610",Mallard Creek Church Rd & Tryo,TRYON & STONE QUARRY,148328.89999999999,57608.10000000000,,,"29",not applicable,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.32050700000,-80.73232900000
"14630",Tryon St & Mallard Creek Churc,BARTON CREEK & MALLARD CREEK CHURCH,148264.29999999999,57622.70000000000,,,"29",not applicable,forward facing back of curb,,,,1.00000000000,35.32087900000,-80.73450200000
"14635",Mallard Creek Church Rd & Tryo,TRYON & ALEXANDER GLEN,148317.10000000001,57612.20000000000,Bench,,"29",not applicable,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.32061500000,-80.73272500000
"14640",Mallard Creek Church Rd & Alex,STONE QUARRY & MARY ALEXANDER,148421.60000000001,57534.00000000000,,,"29",not applicable,rear facing back of sidewalk,sidewalk,,,0.00000000000,35.31851600000,-80.72917900000
"14650",Mallard Creek Church Rd & Mary,BONNIE CONE & JOHN KIRK,148504.39999999999,57472.90000000000,,,"29",not applicable,forward facing back of curb,sidewalk,,,0.00000000000,35.31687700000,-80.72636500000
"14700",Van Landingham Rd & John Kirk,MARTIN VILLAGE & JOHN KIRK,148544.50000000000,57120.30000000000,,,"29",not applicable,rear facing back of curb,sidewalk,,,0.00000000000,35.30720900000,-80.72481800000
"14710",John Kirk & University Terrace,CAMERON & UNIVERSITY TERRACE,148576.00000000000,57170.60000000000,,,"29",,,,,,0.00000000000,35.30860600000,-80.72379200000
"14870",Marvin Rd & Wendover Rd,BILLINGSLEY & WENDOVER,146266.60000000001,52912.40000000000,,,"39",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.19050000000,-80.79860300000
"14880",Marvin Rd & Billingsley Rd,BILLINGSLEY & WENDOVER,146257.60000000001,52942.50000000000,,,"39",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.19132100000,-80.79892200000
"15000",Albemarle Rd & Central Av,CENTRAL & WILORA LAKE,147843.60000000001,53349.10000000000,,,"221, 40x, 46x, 9",outbound,forward facing back of curb,sidewalk,transfer point,,1.00000000000,35.20327100000,-80.74608400000
"15150",Milan Rd East & Otwell Ct,FAGAN & OTWELL,144183.79999999999,56442.40000000000,,,"13",inbound,forward facing edge of pavement,,,,0.00000000000,35.28641700000,-80.87053000000
"15160",Milan Rd East & Braden Dr,BRADEN & FAGAN,144248.79999999999,56456.10000000000,,,"13",not applicable,forward facing edge of pavement,,,,1.00000000000,35.28682700000,-80.86836100000
"15210",Milan Rd & Big River Rd,LIGHTSPUN & BIG RIVER,144116.89999999999,56608.80000000000,,,"13",inbound,forward facing edge of pavement,,,,0.00000000000,35.29095300000,-80.87287600000
"15310",Milton Rd & Tipperary Pl,TIPPERARY & OAK FOREST,147751.39999999999,54746.00000000000,Bench,,"3",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.24160100000,-80.74999500000
"15320",Milton Rd & Oak Forest Dr,OAK FOREST & COLBY,147785.50000000000,54693.70000000000,,,"3",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.24018000000,-80.74882200000
"15360",Milton Rd & Briarhill Dr,COLEBROOK & BRIARHILL,147804.20000000001,54664.60000000000,,,"3",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.23939000000,-80.74817900000
"15370",Milton Rd & Briarhill Dr,COLEBROOK & BRIARHILL,147815.10000000001,54656.30000000000,,,"3",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.23916700000,-80.74780900000
"15390",Milton Rd & Meadowcliff Dr,BRIARHILL & MEADOWCLIFF,147839.20000000001,54614.90000000000,,,"3",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.23804100000,-80.74697800000
"15400",Milton Rd & Mendham Dr,MENDHAM & VILLAGE GREEN,147876.89999999999,54602.40000000000,,Shelter,"3",inbound,forward facing back of sidewalk,sidewalk,transfer point,,1.00000000000,35.23771600000,-80.74570800000
"15440",Milton Rd & Barrington Dr,VILLAGE GREEN & BARRINGTON,147916.79999999999,54595.60000000000,,,"3",outbound,forward facing back of sidewalk,sidewalk,transfer point,,0.00000000000,35.23754900000,-80.74436800000
"15480",Milton Rd & Sharon Amity Rd,BARRINGTON & SUNRIDGE,148033.00000000000,54576.00000000000,Bench,,"29, 3",outbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.23706800000,-80.74046200000
"15500",Milton Rd & Sharon Amity Rd,SUNRIDGE & SHARON AMITY,148073.79999999999,54577.00000000000,,Shelter,"29, 3",inbound,forward facing back of sidewalk,sidewalk,,,3.00000000000,35.23711300000,-80.73910000000
"15510",Milton Rd & Sharon Amity Rd,SHARON AMITY & W T HARRIS,148132.60000000001,54563.90000000000,,Shelter,"3",not applicable,forward facing back of sidewalk,sidewalk,,,2.00000000000,35.23678200000,-80.73712300000
"15760",Monroe Rd & Montrose St,FANNIE & MONTROSE,145979.70000000001,53421.40000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,transfer point,,0.00000000000,35.20433800000,-80.80851500000
"15770",Monroe Rd & Dunn Ave,FANNIE & MONTROSE,145981.60000000001,53425.20000000000,Bench,,"27",inbound,forward facing back of sidewalk,sidewalk,transfer point,,1.00000000000,35.20444400000,-80.80845300000
"15780",Monroe Rd & Puhlman St,DUNN & BRAMLET,146082.10000000001,53414.90000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.20421200000,-80.80508300000
"15790",Monroe Rd & Colonnade Dr,PUHLMAN & COLONNADE,146109.79999999999,53418.60000000000,,,"27",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.20432600000,-80.80415800000
"15800",Monroe Rd & Alcott St,COLONNADE & ALCOTT,146160.50000000000,53408.60000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.20407700000,-80.80245500000
"15810",Monroe Rd & Briar Creek Rd,COLONNADE & ALCOTT,146162.79999999999,53414.00000000000,,,"27",inbound,forward facing back of curb,sidewalk,,,1.00000000000,35.20422700000,-80.80238100000
"15820",Monroe Rd & Washburn Ave,WASHBURN & DOMINO,146220.39999999999,53373.60000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.20314500000,-80.80042900000
"15830",Monroe Rd & Fortune St,DOMINO & FORTUNE,146250.70000000001,53350.00000000000,Bench,,"27",inbound,rear facing back of curb,sidewalk,transfer point,,1.00000000000,35.20251200000,-80.79940100000
"15850",Monroe Rd & Chipley Ave,CHIPLEY & FUGATE,146299.60000000001,53295.40000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.20103600000,-80.79773100000
"15855",Monroe Rd & Chipley Ave,CHIPLEY & FUGATE,146295.29999999999,53306.40000000000,,,"27",inbound,forward facing back of curb,sidewalk,,,1.00000000000,35.20133800000,-80.79787800000
"15880",Monroe Rd & Buford Ave,FUGATE & BUFORD,146381.10000000001,53222.80000000000,,,"27",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.19908300000,-80.79495900000
"15890",Monroe Rd & Oak Grove Rd,BUFORD & OAK GROVE,146391.10000000001,53209.50000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.19872200000,-80.79461600000
"15900",Monroe Rd & Wendover Rd,MAYVIEW & WENDOVER,146470.79999999999,53154.00000000000,Bench,,"27",inbound,forward facing back of sidewalk,sidewalk,transfer point,,1.00000000000,35.19723700000,-80.79191500000
"15910",Monroe Rd & Wendover Rd,CRATER & CHAR MECK,146515.20000000001,53111.20000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.19608300000,-80.79040300000
"15930",Monroe Rd & McAlway Rd,CHAR MECK & COMMONWEALTH,146582.20000000001,53065.40000000000,,,"27",inbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.19485800000,-80.78813400000
"15950",Monroe Rd & Commonwealth Ave,COMMONWEALTH & RICHLAND,146686.50000000000,53046.30000000000,Bench,,"27",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.19438700000,-80.78463100000
"15960",Monroe Rd & Commonwealth Ave,CHAR MECK & COMMONWEALTH,146676.39999999999,53041.10000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.19423700000,-80.78496600000
"15980",Monroe Rd & Chippendale Rd,RICHLAND & CHIPPENDALE,146751.79999999999,53018.30000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.19364800000,-80.78242900000
"16000",Monroe Rd & Chippendale Rd,CHIPPENDALE & SHADE VALLEY,146784.70000000001,53008.30000000000,,Shelter,"27",inbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.19339100000,-80.78131900000
"16010",Monroe Rd & Commodore St,SHADE VALLEY & COMMODORE,146819.20000000001,52982.80000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.19270600000,-80.78015200000
"16030",Monroe Rd & Ross Moore Ave,EATON & LANIER,146922.50000000000,52925.70000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.19118800000,-80.77666100000
"16040",Monroe Rd & Eaton Rd,EATON & LANIER,146941.70000000001,52922.20000000000,,,"27",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.19110100000,-80.77601600000
"16090",Monroe Rd & McMullen Way,SHARON AMITY & GLENDORA,147211.79999999999,52766.30000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.18695200000,-80.76688200000
"16091",Monroe Rd & McMullen Way,SHARON AMITY & GLENDORA,147219.29999999999,52770.70000000000,,,"27",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.18707600000,-80.76663400000
"16100",Monroe Rd & Ashmore Dr,GLENDORA & ASHMORE,147263.20000000001,52741.10000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.18628400000,-80.76514700000
"16120",Monroe Rd & Ashmore Dr,ASHMORE & JERILYN,147287.70000000001,52734.80000000000,,Shelter,"27",inbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.18612300000,-80.76432600000
"16130",Monroe Rd & Idlewild Rd,JERILYN & LONG,147341.70000000001,52685.20000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.18478800000,-80.76248700000
"16140",Monroe Rd & Long Ave,LONG & IDLEWILD,147347.89999999999,52687.70000000000,,Shelter,"27",inbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.18485800000,-80.76228300000
"16150",Monroe Rd & Bainbridge Rd,BAINBRIDGE & VISTA,147424.00000000000,52623.20000000000,,,"27",inbound,forward facing back of curb,,transfer point,,1.00000000000,35.18312600000,-80.75969800000
"16160",Monroe Rd & Bainbridge Rd,BAINBRIDGE & VISTA,147413.50000000000,52627.90000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.18324700000,-80.76005200000
"16190",Monroe Rd & Old Post Rd,FOREST WAY & OLD POST,147497.60000000001,52480.70000000000,,,"27",outbound,rear facing back of curb,sidewalk,,,0.00000000000,35.17924600000,-80.75715000000
"16200",Monroe Rd & Old Post Rd,OLD POST & CONFERENCE,147506.89999999999,52463.20000000000,,,"27",inbound,forward facing back of curb,sidewalk,,,1.00000000000,35.17876800000,-80.75683000000
"16230",Monroe Rd & Conference Dr,OLD POST & CONFERENCE,147511.70000000001,52406.10000000000,,Shelter,"27",outbound,forward facing back of curb,sidewalk,,,1.00000000000,35.17720100000,-80.75663500000
"16240",Monroe Rd & Eaglewood Ave,EAGLEWOOD & MCLAUGHLIN,147502.79999999999,52288.40000000000,,,"27",inbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.17396400000,-80.75686300000
"16250",Monroe Rd & McLaughlin Dr,EAGLEWOOD & MCLAUGHLIN,147497.20000000001,52280.30000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,transfer point,,1.00000000000,35.17373800000,-80.75704600000
"16260",Monroe Rd & Wallace Ln,WALLACE & EAGLEWOOD,147514.60000000001,52340.00000000000,,Shelter,"27",inbound,forward facing back of curb,sidewalk,,,1.00000000000,35.17538900000,-80.75649700000
"16290",Monroe Rd & Pinafore Dr,BURTONWOOD & PINAFORE,147496.10000000001,52206.70000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.17171700000,-80.75703600000
"16300",Monroe Rd & Burtonwood Cir,BURTONWOOD & PINAFORE,147506.00000000000,52185.00000000000,,,"27",inbound,rear facing back of sidewalk,sidewalk,,,0.00000000000,35.17112400000,-80.75669500000
"16310",Monroe Rd @ Mason Wallace Park,BURTONWOOD & FOX RUN,147532.00000000000,52079.00000000000,,,"27",inbound,forward facing back of sidewalk,sidewalk,,,2.00000000000,35.16822500000,-80.75576200000
"16320",Monroe Rd & Woodberry Rd,FOX RUN & WOODBERRY,147538.00000000000,52039.70000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.16714800000,-80.75553800000
"16350",Monroe Rd & Painter Pl,FOX RUN & PAINTER,147569.60000000001,51961.70000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.16502300000,-80.75443200000
"16351",Monroe Rd & Fox Run Dr,FOX RUN & PAINTER,147565.70000000001,51980.70000000000,,,"27",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.16554200000,-80.75457400000
"16360",Monroe Rd & Lumarka Dr,LUMARKA & CHASEWOOD,147618.10000000001,51881.00000000000,,,"27",inbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.16282700000,-80.75276500000
"16370",Monroe Rd & Chasewood Dr,CHASEWOOD & PRINCESS ANN,147618.20000000001,51869.60000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.16251400000,-80.75275500000
"16380",Monroe Rd & Renard Ridge Rd,RENARD RIDGE & VILLAGE LAKE,147651.39999999999,51804.60000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.16074400000,-80.75160600000
"16390",Monroe Rd & Renard Ridge Rd,RENARD RIDGE & VILLAGE LAKE,147655.00000000000,51808.20000000000,,,"27",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.16084500000,-80.75148700000
"16400",Monroe Rd & Village Lake Dr,VILLAGE LAKE & TIMBER SPRINGS,147726.10000000001,51654.80000000000,Bench,,"27",outbound,forward facing back of curb,sidewalk,,,0.00000000000,35.15666700000,-80.74901800000
"16410",Monroe Rd & Village Lake Dr,RENARD RIDGE & VILLAGE LAKE,147708.50000000000,51706.80000000000,,Shelter,"27",inbound,forward facing back of sidewalk,sidewalk,transfer point,,1.00000000000,35.15808500000,-80.74963800000
"16420",Monroe Rd & McAlpine Station D,MONROE & COVEDALE,147750.39999999999,51606.30000000000,Bench,,"27",outbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.15534700000,-80.74817400000
"16430",Monroe Rd & Timber Springs Dr,TIMBER SPRINGS & MCALPINE STATION,147760.70000000001,51602.50000000000,,Shelter,"27",inbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.15524600000,-80.74782800000
"16450",Monroe Rd @ 8516,MCALPINE STATION & COVEDALE,147785.50000000000,51537.90000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.15348200000,-80.74696200000
"16480",Monroe Rd @ 8539,MCALPINE STATION & COVEDALE,147796.20000000001,51531.00000000000,,,"27",inbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.15329800000,-80.74660000000
"16490",Monroe Rd & Covedale Dr,MONROE & COVEDALE,147837.39999999999,51318.40000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.14747700000,-80.74509700000
"16510",Monroe Rd & Covedale Dr,COVEDALE & ORCHARD LAKE,147859.79999999999,51297.40000000000,Bench,,"27",inbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.14691100000,-80.74433600000
"16520",Monroe Rd @ Greylyn Park,COVEDALE & ORCHARD LAKE,147909.10000000001,51234.60000000000,,,"27",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.14521000000,-80.74265000000
"16521",Monroe Rd & Orchard Lake Dr,COVEDALE & ORCHARD LAKE,147903.60000000001,51230.10000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.14508600000,-80.74283000000
"16540",Monroe Rd & Orchard Lake Dr,COVEDALE & ORCHARD LAKE,147944.60000000001,51175.90000000000,Bench,,"27",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.14361600000,-80.74142800000
"16550",Monroe Rd & Delmar Office Dr,COVEDALE & ORCHARD LAKE,147976.00000000000,51124.90000000000,,,"27",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.14222800000,-80.74034800000
"16560",Monroe Rd & Orchard Lake Dr,COVEDALE & ORCHARD LAKE,147970.70000000001,51123.10000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.14217600000,-80.74052400000
"16580",Monroe Rd & Sardis Rd North,ORCHARD LAKE & SARDIS,147997.60000000001,51047.30000000000,,,"27",outbound,forward facing back of sidewalk,sidewalk,transfer point,,1.00000000000,35.14010700000,-80.73958000000
"16600",Monroe Rd & Sardis Rd North,ORCHARD LAKE & SARDIS,148007.29999999999,51035.90000000000,,Shelter,"27",inbound,forward facing back of sidewalk,sidewalk,transfer point,,2.00000000000,35.13979800000,-80.73924900000
"16610",Monroe Rd & Galleria Blvd,MONROE & GANDER COVE,148088.39999999999,50824.80000000000,Bench,,"27",inbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.13403800000,-80.73641300000
"16620",Monroe Rd @ Family Dollar,GANDER COVE & INDUSTRIAL,148128.89999999999,50731.70000000000,Bench,,"27",inbound,forward facing back of curb,sidewalk,,,1.00000000000,35.13149900000,-80.73500400000
"16630",Monroe Rd @ 10701,GANDER COVE & INDUSTRIAL,148225.79999999999,50611.80000000000,,,"27",inbound,rear facing back of curb,sidewalk,,,0.00000000000,35.12825200000,-80.73169400000
"16640",Monroe Rd & Lois St,COVENANT CHURCH & LOIS,148331.89999999999,50342.00000000000,,,"27, 51",inbound,forward facing back of curb,sidewalk,,,0.00000000000,35.12089000000,-80.72798900000
"16650",Monteith Dr & Canterwood Dr,GEORGETOWN & CANTERWOOD,147050.79999999999,55949.60000000000,,,"211",inbound,forward facing edge of pavement,sidewalk,,,0.00000000000,35.27432500000,-80.77417600000
"16690",Morris Field Dr & Seymour,CAROLINA & DIXIE,142809.39999999999,54052.60000000000,Bench,,"235",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.22004700000,-80.91503300000
"16691",Morris Field Dr & Seymour Dr,CAROLINA & DIXIE,142815.39999999999,54053.20000000000,Bench,Shelter,"235",inbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.22006600000,-80.91483000000
"16770",Carnegie Blvd @ 6337,COCA-COLA PLAZA & SOUTH PARK,145232.20000000001,51666.30000000000,,,"30, 57",not applicable,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.15574500000,-80.83244900000
"16790",Carnegie Blvd & Roxborough Rd,ROXBOROUGH & SOUTH PARK,145318.10000000001,51610.90000000000,,,"19, 20, 28",not applicable,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.15426700000,-80.82954200000
"16800",Carnegie Blvd & Sharon Rd,SOUTH PARK & SHARON,145370.70000000001,51576.90000000000,,,"19, 20, 28",not applicable,forward facing back of sidewalk,sidewalk,transfer point,,0.00000000000,35.15335900000,-80.82776100000
"16840",Carnegie Blvd @ Double Tree,COCA-COLA PLAZA & SOUTH PARK,145229.29999999999,51660.90000000000,,,"30, 57",not applicable,forward facing back of curb,sidewalk,,,0.00000000000,35.15559500000,-80.83254300000
"16890",Carnegie Blvd & Sharon Rd,ROXBOROUGH & SOUTH PARK,145334.89999999999,51593.70000000000,,,"19, 20, 28",not applicable,forward facing back of sidewalk,sidewalk,transfer point,,0.00000000000,35.15380300000,-80.82896900000
"16990",Mulberry Ave & Miles Ct,OAKLAWN & MILES,144746.89999999999,55201.90000000000,,,"26",outbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.25262800000,-80.85088800000
"17000",Mulberry Ave & Miles Ct,OAKLAWN & MILES,144744.29999999999,55202.70000000000,,,"26",inbound,forward facing back of curb,sidewalk,,,0.00000000000,35.25264900000,-80.85097600000
"17020",Mulberry Church Rd & Tuckaseeg,TUCKASEEGEE & BEECH,142685.00000000000,54922.30000000000,,Shelter,"8",inbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.24387100000,-80.91976100000
"17050",Mulberry Church Rd & Queen Cit,BEECH & QUEEN CITY,142692.60000000001,54817.70000000000,,Shelter,"8",inbound,rear facing back of curb,sidewalk,,,2.00000000000,35.24100200000,-80.91943800000
"17141",Caldwell & 7th St,6TH & 7TH,145180.70000000001,54223.50000000000,,,"4",,,,,,0.00000000000,35.22597200000,-80.83575400000
"17150",Church  &  Trade St.,TRADE & 5TH,144938.20000000001,54313.10000000000,,,"11, 21, 48x, 53x, 63x, 77x",outbound,forward facing back of curb,sidewalk,transfer point,,0.00000000000,35.22830900000,-80.84392900000
"17180",Graham St & Atando Ave,DOGWOOD & ATANDO,145673.10000000001,55470.40000000000,,,"22",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.26047500000,-80.82003400000
"17200",Davidson St & 5th St,5TH & 6TH,145156.10000000001,54153.60000000000,,,"17, 23",inbound,forward facing back of curb,sidewalk,transfer point,,0.00000000000,35.22403800000,-80.83653500000
"17210",Davidson St & 6th St,6TH & 7TH,145184.10000000001,54178.60000000000,,,"17, 23",inbound,forward facing back of curb,sidewalk,transfer point,,0.00000000000,35.22473900000,-80.83561300000
"17220",Davidson St & 9th St,8TH & DAVIDSON,145256.20000000001,54232.20000000000,,,"23",outbound,forward facing back of curb,sidewalk,transfer point,,0.00000000000,35.22624800000,-80.83323200000
"17230",Davidson St & 8th St,7TH & 8TH,145230.60000000001,54217.60000000000,,,"23",inbound,forward facing back of curb,sidewalk,transfer point,,0.00000000000,35.22583400000,-80.83408000000
"17240",Davidson St & 10th St,GARDEN DISTRICT & BROOKSHIRE FR,145323.20000000001,54295.10000000000,,Shelter,"23",inbound,forward facing back of curb,sidewalk,transfer point,,1.00000000000,35.22801000000,-80.83102800000
"17250",Davidson St & 11th St,10TH & GARDEN DISTRICT,145320.29999999999,54287.00000000000,,,"23",outbound,forward facing back of curb,sidewalk,transfer point,,0.00000000000,35.22778600000,-80.83112000000
"17260",Davidson St & 12th St,DAVIDSON & 12TH,145363.50000000000,54328.00000000000,,,"23",inbound,forward facing back of sidewalk,sidewalk,transfer point,,1.00000000000,35.22893400000,-80.82969900000
"17270",Davidson St & 12th St,DAVIDSON & 12TH,145367.50000000000,54324.90000000000,,,"23",outbound,rear facing back of curb,sidewalk,transfer point,,0.00000000000,35.22885100000,-80.82956300000
"17290",Davidson St & Belmont Ave,13TH & BELMONT,145465.70000000001,54408.30000000000,,,"23",outbound,forward facing back of sidewalk,sidewalk,transfer point,,0.00000000000,35.23119200000,-80.82632600000
"17300",Davidson St & Belmont Ave,BELMONT & 15TH,145474.89999999999,54419.40000000000,,,"23",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.23150200000,-80.82602500000
"17330",Davidson St & 16th St,15TH & 16TH,145531.70000000001,54465.10000000000,,,"23",outbound,forward facing back of sidewalk,sidewalk,transfer point,,0.00000000000,35.23278600000,-80.82415100000
"17340",Davidson St & 16th St,15TH & 16TH,145530.39999999999,54466.70000000000,Bench,,"23",inbound,forward facing back of sidewalk,sidewalk,transfer point,,2.00000000000,35.23282900000,-80.82419600000
"17400",Davidson St & 19th St,18TH & 19TH,145604.70000000001,54520.40000000000,,,"23",outbound,forward facing back of sidewalk,sidewalk,transfer point,,0.00000000000,35.23434200000,-80.82174100000
"17420",Davidson St & 19th St,19TH & PARKWOOD,145622.60000000001,54543.50000000000,Bench,,"23",inbound,forward facing back of sidewalk,sidewalk,transfer point,,1.00000000000,35.23498700000,-80.82115500000
"17450",Davidson St & 21st St,PARKWOOD & 21ST,145660.00000000000,54573.00000000000,Bench,,"23",outbound,forward facing back of curb,sidewalk,transfer point,,0.00000000000,35.23581500000,-80.81992200000
"17480",Davidson St & 22nd St,22ND & 24TH,145700.79999999999,54611.20000000000,,,"23",inbound,rear facing back of sidewalk,sidewalk,transfer point,,0.00000000000,35.23688500000,-80.81857900000
"17490",Davidson St & 25th St,24TH & 25TH,145781.10000000001,54685.20000000000,,Shelter,"23",outbound,forward facing back of curb,sidewalk,transfer point,,1.00000000000,35.23895800000,-80.81593600000
"17500",Davidson St & 25th St,25TH & 26TH,145799.70000000001,54704.60000000000,,Shelter,"23",inbound,forward facing edge of pavement,sidewalk,transfer point,,1.00000000000,35.23950000000,-80.81532500000
"17520",Davidson St & 26th St,25TH & 26TH,145821.60000000001,54722.10000000000,,,"23",outbound,forward facing back of curb,,transfer point,,0.00000000000,35.23999200000,-80.81460200000
